PK15,PK30,PK33,PK14,PK29,PK32,PK16,PK31,PK34,PK2,PK1,PK3,PK12,PK18,PK21,PK24,PK27,PK5,PK8,PK41,PK42,PK11,PK17,PK20,PK23,PK26,PK4,PK7,PK37,PK38,PK10,PK13,PK19,PK22,PK25,PK28,PK6,PK9,PK39,PK40,PK35,PK36,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus
0,0,0,0,9.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.61,0,0,0,0,12.11,0,0,0,0,0,0,0,0,0,0,0,2.94,9.370000000000001,Eukaryota,Viridiplantae,Chlorophyta,Trebouxiophyceae,unk_o,unk_f,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.560000000000002,0,22.84,5.06,0,0,6.39,0,3.16,0,2.07,15.84,0,0,0,0,0,8.81,22.88,Eukaryota,Viridiplantae,Chlorophyta,Trebouxiophyceae,unk_o,unk_f,unk_g
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Chlorophyta,Ulvophyceae,Chlorocystidales,Chlorocystidaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.330000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64,3.94,Eukaryota,Viridiplantae,Chlorophyta,Ulvophyceae,Trentepohliales,Trentepohliaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.75,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Chlorophyta,Ulvophyceae,Trentepohliales,Trentepohliaceae,Trentepohlia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Chlorophyta,Ulvophyceae,Ulotrichales,Hazeniaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Chlorophyta,Ulvophyceae,Ulotrichales,Ulotrichaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Chlorophyta,Ulvophyceae,Ulvales,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65,5.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Chlorophyta,unk_c,unk_o,unk_f,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0,11,0,0,2.57,0,0,2.51,0,0,0,0,0,0,0,3.24,0,0,Eukaryota,Viridiplantae,Chlorophyta,unk_c,unk_o,unk_f,unk_g
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18,0,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Bartramiales,Bartramiaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Bryales,Bryaceae,
0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,5.66,0,0,0,0,0,0,0,0,5.39,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15,0,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Bryales,Mniaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Dicranales,Dicranaceae,Chorisodontium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Dicranales,Dicranaceae,Dicranoloma
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Dicranales,Dicranaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Dicranales,Fissidentaceae,
0,0,0,0,0,0,0,0,0,0,11.77,0,0,0,0,0,0,0,0,0,0,56.15,0,60.67,0,9.35,13.91,0,14.83,7.85,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Dicranales,Leucobryaceae,Leucobryum
0,0,0,18.35,0,0,0,0,0,7.56,0,0,0,0,0,0,0,0,0,0,218.81,0,0,0,0,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,37.41,98.73,58.92,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Dicranales,Leucobryaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.29,0,0,0,0,0,0,0,0,0,0,0,0,6.44,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Hookeriales,Hookeriaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Hookeriales,Hypopterygiaceae,
0,0,0,0,0,0,0,0,0,0,5.13,0,0,0,0,0,0,0,0,0,0,0,5.77,29.94,0,3.94,53.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Hypnales,Brachytheciaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.48,0,0,4.51,0,0,0,7.24,0,0,0,0,0,0,0,0,0,0,0,20.69,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Orthotrichales,Orthotrichaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Pottiales,Pottiaceae,Hyophila
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.62,0,4.09,0,51.019999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Pottiales,Pottiaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Ptychomniales,Ptychomniaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Ptychomniales,Ptychomniaceae,Ptychomnion
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Rhizogoniales,Aulacomniaceae,Hymenodontopsis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Rhizogoniales,Orthodontiaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Rhizogoniales,Orthodontiaceae,Orthodontium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Bryopsida,Timmiales,Timmiaceae,Timmia
0,0,0,2.75,0,0,0,0,0,7.19,7.17,0,0,0,0,0,0,0,0,0,60.69,5.04,5.94,125.58,0,0,13.27,0,6.42,20.16,0,0,0,0,0,0,0,0,0,7.76,30.09,48.08,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Fossombroniales,Makinoaceae,Makinoa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,Acrobolbaceae,Saccogynidium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.58,14.91,12.09,218.04,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,49.62,54.64,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,Adelanthaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.23,0,0,0,0,0,9.25,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,Adelanthaceae,Syzygiella
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,44.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.240000000000002,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,Gymnomitriaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,0,0,0,0,0,0,0,14.81,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,Gymnomitriaceae,Nardia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Acromastigum
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Bazzania
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86,0,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Hygrolembidium
0,0,0,0,0,0,0,0,0,0,7.49,0,0,0,0,0,0,0,0,0,0,0,0,63.699999999999996,0,0,0,0,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Lepidozia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84,0,0,22.380000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.45,3.29,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.72,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Neolepidozia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Tricholepidozia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,Lophocoleaceae,Heteroscyphus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,Mastigophoraceae,Mastigophora
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,0,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Chiastocaulon
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Pedinophyllopsis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Diplophyllum
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,2.57,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,Schistochilaceae,Schistochila
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Jungermanniales,Trichocoleaceae,Trichocolea
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46,7.04,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Metzgeriales,Aneuraceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.27,0,0,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Metzgeriales,Aneuraceae,Riccardia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Pallaviciniales,Pallaviciniaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Porellales,Lejeuneaceae,Caudalejeunea
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Porellales,Lejeuneaceae,Cololejeunea
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.65,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Porellales,Lepidolaenaceae,Lepidolaena
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Porellales,Lepidolaenaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.49,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Porellales,Porellaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,35.16,0,0,0,0,0,82.93,0,0,0,0,0,0,0,0,0,0,0,4.86,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Porellales,Porellaceae,Porella
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Porellales,Radulaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71,0,0,0,0,0,0,0,0,0,0,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.36,0,Eukaryota,Viridiplantae,Streptophyta,Jungermanniopsida,Porellales,Radulaceae,Radula
0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Klebsormidiophyceae,Klebsormidiales,Klebsormidiaceae,Klebsormidium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,0,0,0,3.5,0,0,0,3.52,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Klebsormidiophyceae,Klebsormidiales,Klebsormidiaceae,
0,0,0,0,60.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.55,0,3.77,0,0,11.52,0,5.26,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,
0,0,0,0,14.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Alismatales,Potamogetonaceae,Potamogeton
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Daucus
0,0,0,0,37.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Apiales,Apiaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Tulbaghia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,
0,0,0,0,0,0,8.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39,6.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Tropaeolaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Canellales,Winteraceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Cardiopteridales,Stemonuraceae,Discophora
0,0,0,0,0,0,0,0,0,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69,0,7.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Cucurbitales,Begoniaceae,
0,0,0,0,0,0,0,0,0,0,5.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Cucurbitales,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.48,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.64,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Triplostegia
0,0,0,13.62,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,5.87,2.94,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Theaceae,Camellia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,6.24,0,0,0,0,6.86,0,0,0,0,0,0,0,0,0,0,5.61,12.78,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Theaceae,
0,0,0,0,77.14999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Glycine
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.21,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Lotus
0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus
2.83,0,0,0,0,0,0,0,0,3.88,0,0,0,0,0,0,0,0,0,0,2.02,0,0,27.75,0,0,3.24,0,0,0,0,3.64,7.65,0,0,0,3.96,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Medicago
0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,27.71,0,0,4.05,0,0,5.39,4.97,0,18.32,0,0,0,0,10.54,0,0,0,0,0,0,0,0,0,0,0,53.18000000000001,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,
0,0,0,0,0,0,0,0,0,0,6.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Phaseolus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Sweetia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fagales,Betulaceae,Betula
0,0,0,0,22.49,0,0,0,0,76.25,0,0,0,0,0,0,0,0,0,0,0,0,0,16.88,13.52,8.46,10.29,0,0,58.91,0,0,0,0,0,0,0,0,0,0,0,145.86,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fagales,Fagaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Fagales,Fagaceae,Notholithocarpus
